id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
85150,City Hotel,0,17,2016,March,11,9,0,1,1,0,0,BB,ESP,Corporate,TA/TO,0,0,0,D,A,1,No Deposit,NULL,209,0,Transient-Party,75,0,0,Check-Out,10-03-2016
85151,City Hotel,0,53,2016,March,11,6,2,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,65.75,0,0,Check-Out,11-03-2016
85152,City Hotel,0,53,2016,March,11,6,2,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,65.75,0,0,Check-Out,11-03-2016
85153,City Hotel,0,16,2016,March,11,8,0,3,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,D,D,2,No Deposit,NULL,209,0,Transient-Party,76,0,0,Check-Out,11-03-2016
85154,City Hotel,0,1,2016,March,11,8,0,3,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,11-03-2016
85155,City Hotel,0,16,2016,March,11,8,0,3,1,0,0,BB,DEU,Corporate,TA/TO,0,0,0,D,D,0,No Deposit,NULL,209,0,Transient-Party,76,0,0,Check-Out,11-03-2016
85156,City Hotel,0,17,2016,March,11,9,0,2,1,0,0,BB,DEU,Corporate,TA/TO,0,0,0,D,D,1,No Deposit,NULL,209,0,Transient-Party,75,0,0,Check-Out,11-03-2016
85157,City Hotel,0,15,2016,March,11,7,1,3,1,0,0,BB,DEU,Corporate,TA/TO,0,0,0,D,D,1,No Deposit,NULL,209,0,Transient-Party,75,0,0,Check-Out,11-03-2016
85158,City Hotel,0,16,2016,March,11,8,0,3,1,0,0,BB,DEU,Corporate,TA/TO,0,0,0,D,D,0,No Deposit,NULL,209,0,Transient-Party,76,0,0,Check-Out,11-03-2016
85159,City Hotel,0,16,2016,March,11,8,0,3,1,0,0,BB,IND,Corporate,TA/TO,0,0,0,D,D,0,No Deposit,NULL,209,0,Transient-Party,76,0,0,Check-Out,11-03-2016
85160,City Hotel,0,5,2016,March,11,8,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,66,0,0,Check-Out,11-03-2016
85161,City Hotel,0,1,2016,March,11,10,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103,0,1,Check-Out,11-03-2016
85162,City Hotel,0,16,2016,March,11,8,0,3,1,0,0,BB,FRA,Corporate,TA/TO,0,0,0,D,D,0,No Deposit,NULL,209,0,Transient-Party,76,0,0,Check-Out,11-03-2016
85163,City Hotel,0,29,2016,March,11,7,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,73.73,0,1,Check-Out,11-03-2016
85164,City Hotel,0,84,2016,March,10,5,2,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Transient,50.33,0,0,Check-Out,11-03-2016
85165,City Hotel,0,27,2016,March,11,6,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,87,0,0,Check-Out,11-03-2016
85166,City Hotel,0,56,2016,March,11,9,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,78.3,0,0,Check-Out,11-03-2016
85167,City Hotel,0,3,2016,March,11,8,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,91,0,1,Check-Out,11-03-2016
85168,City Hotel,0,20,2016,March,11,7,1,3,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Transient,65.58,0,0,Check-Out,11-03-2016
85169,City Hotel,0,16,2016,March,11,8,0,3,1,0,0,BB,FRA,Corporate,TA/TO,0,0,0,D,D,0,No Deposit,NULL,209,0,Transient-Party,75,0,0,Check-Out,11-03-2016
85170,City Hotel,0,11,2016,March,11,7,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,70,0,0,Check-Out,11-03-2016
85171,City Hotel,0,9,2016,March,11,11,2,2,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Transient,54.74,0,0,Check-Out,15-03-2016
85172,City Hotel,0,25,2016,March,11,7,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,87,0,0,Check-Out,11-03-2016
85173,City Hotel,0,6,2016,March,11,8,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,91,0,1,Check-Out,11-03-2016
85174,City Hotel,0,26,2016,March,11,7,1,3,3,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,118,0,1,Check-Out,11-03-2016
85175,City Hotel,0,24,2016,March,11,8,0,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,81,0,2,Check-Out,11-03-2016
85176,City Hotel,0,57,2016,March,11,10,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,54.98,0,1,Check-Out,11-03-2016
85177,City Hotel,0,45,2016,March,11,10,0,1,1,0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,71.1,0,0,Check-Out,11-03-2016
85178,City Hotel,0,7,2016,March,11,7,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103,0,1,Check-Out,11-03-2016
85179,City Hotel,0,78,2016,March,11,7,1,3,2,0,0,BB,CHL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Transient,45.5,0,0,Check-Out,11-03-2016
85180,City Hotel,0,4,2016,March,11,7,1,3,2,0,0,HB,DZA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,0,Transient-Party,106,0,0,Check-Out,11-03-2016
85181,City Hotel,0,51,2016,March,11,7,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,75.95,0,1,Check-Out,11-03-2016
85182,City Hotel,0,21,2016,March,11,8,0,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,73.03,0,1,Check-Out,11-03-2016
85183,City Hotel,0,28,2016,March,11,7,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,87,0,0,Check-Out,11-03-2016
85184,City Hotel,0,4,2016,March,11,7,1,3,1,0,0,HB,DZA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,12,NULL,0,Transient-Party,88,0,0,Check-Out,11-03-2016
85185,City Hotel,0,4,2016,March,11,7,1,3,1,0,0,HB,DZA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,12,NULL,0,Transient-Party,88,0,0,Check-Out,11-03-2016
85186,City Hotel,0,4,2016,March,11,7,1,3,2,0,0,HB,DZA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,0,Transient-Party,106,0,0,Check-Out,11-03-2016
85187,City Hotel,0,10,2016,March,11,7,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,2,No Deposit,NULL,51,0,Transient-Party,107,0,0,Check-Out,11-03-2016
85188,City Hotel,0,16,2016,March,12,13,2,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,E,E,2,No Deposit,NULL,51,0,Transient-Party,106,0,0,Check-Out,15-03-2016
85189,City Hotel,0,5,2016,March,12,16,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,E,E,0,No Deposit,NULL,51,0,Transient-Party,106,0,1,Check-Out,18-03-2016
85190,City Hotel,0,24,2016,March,13,21,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,3,E,E,1,No Deposit,NULL,51,0,Transient-Party,106,0,1,Check-Out,23-03-2016
85191,City Hotel,0,31,2016,March,14,28,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,4,E,E,1,No Deposit,NULL,51,0,Transient-Party,106,0,1,Check-Out,01-04-2016
85192,City Hotel,0,38,2016,April,15,4,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,6,E,E,1,No Deposit,NULL,51,0,Transient,106,0,1,Check-Out,08-04-2016
85193,City Hotel,0,45,2016,April,16,11,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,7,E,E,1,No Deposit,NULL,51,0,Transient,106,0,1,Check-Out,13-04-2016
85194,City Hotel,0,52,2016,April,17,18,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,8,E,E,0,No Deposit,NULL,51,0,Transient,106,0,1,Check-Out,21-04-2016
85195,City Hotel,0,60,2016,April,18,26,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,9,E,E,1,No Deposit,NULL,51,0,Transient,106,0,1,Check-Out,28-04-2016
85196,City Hotel,0,66,2016,May,19,2,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,11,E,E,1,Non Refund,NULL,51,0,Transient-Party,106,0,0,Check-Out,03-05-2016
85197,City Hotel,0,5,2016,May,19,4,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,12,E,E,0,Non Refund,NULL,51,0,Transient-Party,106,0,0,Check-Out,06-05-2016
85198,City Hotel,0,73,2016,May,20,9,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,13,E,E,0,Non Refund,NULL,51,0,Transient-Party,106,0,0,Check-Out,12-05-2016
85199,City Hotel,0,3,2016,May,20,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,14,E,E,0,Non Refund,NULL,51,0,Transient-Party,106,0,0,Check-Out,14-05-2016
85200,City Hotel,0,81,2016,May,21,17,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,15,E,E,1,Non Refund,NULL,51,0,Transient-Party,106,0,0,Check-Out,20-05-2016
85201,City Hotel,0,87,2016,May,22,23,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,16,E,E,1,Non Refund,NULL,51,0,Transient-Party,106,0,0,Check-Out,25-05-2016
85202,City Hotel,0,94,2016,May,23,30,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,17,E,E,0,Non Refund,NULL,51,0,Transient-Party,106,0,0,Check-Out,02-06-2016
85203,City Hotel,0,101,2016,June,24,6,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,19,E,E,1,No Deposit,NULL,51,0,Transient,106,0,0,Check-Out,09-06-2016
85204,City Hotel,0,108,2016,June,25,13,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,20,E,E,2,No Deposit,NULL,51,0,Transient,106,0,0,Check-Out,17-06-2016
85205,City Hotel,0,115,2016,June,26,20,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,21,E,E,1,No Deposit,NULL,51,0,Transient,106,0,0,Check-Out,23-06-2016
85206,City Hotel,0,122,2016,June,27,27,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,22,E,E,2,No Deposit,NULL,51,0,Transient,106,0,0,Check-Out,01-07-2016
85207,City Hotel,0,129,2016,July,28,4,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,24,E,E,1,No Deposit,NULL,51,0,Transient,106,0,0,Check-Out,05-07-2016
85208,City Hotel,0,7,2016,July,28,6,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,25,E,E,0,Non Refund,NULL,51,0,Transient-Party,106,0,0,Check-Out,08-07-2016
85209,City Hotel,0,4,2016,July,28,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,25,E,E,0,No Deposit,NULL,51,0,Transient,106,0,0,Check-Out,09-07-2016
85210,City Hotel,0,136,2016,July,29,11,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,27,E,E,0,No Deposit,NULL,51,0,Transient,106,0,0,Check-Out,14-07-2016
85211,City Hotel,0,4,2016,November,47,14,1,0,1,0,0,BB,PRT,Direct,Corporate,1,1,28,E,E,0,No Deposit,NULL,NULL,0,Transient,106,0,0,Check-Out,15-11-2016
85212,City Hotel,1,304,2016,December,53,26,1,2,1,0,0,BB,PRT,Corporate,Corporate,0,1,29,E,E,0,Non Refund,NULL,51,0,Transient-Party,106,0,0,Canceled,29-08-2016
85213,City Hotel,0,0,2016,March,11,10,0,1,1,0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,0,No Deposit,NULL,163,0,Transient,50,1,1,Check-Out,11-03-2016
85214,City Hotel,0,37,2016,March,11,7,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,83.9,0,1,Check-Out,11-03-2016
85215,City Hotel,0,35,2016,March,11,8,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,87,0,0,Check-Out,11-03-2016
85216,City Hotel,0,56,2016,March,11,6,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,62.32,0,1,Check-Out,11-03-2016
85217,City Hotel,0,22,2016,March,11,6,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,67.52,0,0,Check-Out,11-03-2016
85218,City Hotel,0,1,2016,March,11,8,0,3,1,0,0,BB,MAR,Corporate,TA/TO,0,0,0,D,D,0,No Deposit,NULL,209,0,Transient-Party,75,0,0,Check-Out,11-03-2016
85219,City Hotel,0,96,2016,March,11,6,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,60,0,0,Check-Out,11-03-2016
85220,City Hotel,0,17,2016,March,11,9,0,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,88,0,1,Check-Out,11-03-2016
85221,City Hotel,0,17,2016,March,11,9,0,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,79,0,0,Check-Out,11-03-2016
85222,City Hotel,0,29,2016,March,11,8,0,3,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,127,0,1,Check-Out,11-03-2016
85223,City Hotel,0,23,2016,March,11,8,0,3,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,91.67,0,0,Check-Out,11-03-2016
85224,City Hotel,0,31,2016,March,11,7,1,3,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,67.6,0,1,Check-Out,11-03-2016
85225,City Hotel,0,47,2016,March,11,7,1,3,2,0,0,SC,ARM,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,65.75,0,0,Check-Out,11-03-2016
85226,City Hotel,0,0,2016,March,11,9,0,2,1,0,0,SC,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient-Party,97,0,0,Check-Out,11-03-2016
85227,City Hotel,0,27,2016,March,11,10,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90,0,0,Check-Out,11-03-2016
85228,City Hotel,0,29,2016,March,11,8,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,86.93,0,1,Check-Out,11-03-2016
85229,City Hotel,0,29,2016,March,11,8,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,86.93,0,1,Check-Out,11-03-2016
85230,City Hotel,0,1,2016,March,11,10,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,1,Check-Out,11-03-2016
85231,City Hotel,0,8,2016,March,11,9,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,138,NULL,0,Transient,64.4,0,0,Check-Out,11-03-2016
85232,City Hotel,0,10,2016,March,11,11,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,85,NULL,0,Transient,75,0,0,Check-Out,12-03-2016
85233,City Hotel,0,4,2016,March,11,7,1,3,1,0,0,HB,DZA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,12,NULL,0,Transient-Party,88,0,0,Check-Out,11-03-2016
85234,City Hotel,0,16,2016,March,11,8,0,3,1,0,0,BB,FRA,Corporate,TA/TO,0,0,0,D,D,0,No Deposit,NULL,209,0,Transient-Party,76,0,0,Check-Out,11-03-2016
85235,City Hotel,0,0,2016,March,11,9,0,2,1,0,0,SC,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient-Party,97,0,0,Check-Out,11-03-2016
85236,City Hotel,0,7,2016,March,11,9,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,2,No Deposit,NULL,174,0,Transient-Party,80,0,0,Check-Out,11-03-2016
85237,City Hotel,0,0,2016,March,13,21,1,0,2,0,0,BB,PRT,Corporate,Corporate,1,0,1,E,G,0,No Deposit,NULL,174,0,Transient-Party,135,0,0,Check-Out,22-03-2016
85238,City Hotel,0,3,2016,May,21,19,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,E,E,0,No Deposit,NULL,174,0,Transient,159,0,0,Check-Out,20-05-2016
85239,City Hotel,0,0,2016,May,22,24,0,1,2,0,0,BB,PRT,Corporate,Corporate,1,0,3,E,E,1,No Deposit,NULL,174,0,Transient,159,0,0,Check-Out,25-05-2016
85240,City Hotel,0,14,2017,April,14,4,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,NULL,174,0,Transient,95,0,0,Check-Out,05-04-2017
85241,City Hotel,0,49,2016,March,10,4,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Transient,65,0,0,Check-Out,11-03-2016
85242,City Hotel,0,8,2016,March,11,9,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,100,0,0,Check-Out,12-03-2016
85243,City Hotel,0,8,2016,March,11,9,0,3,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,100,0,0,Check-Out,12-03-2016
85244,City Hotel,0,8,2016,March,11,9,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,90,0,0,Check-Out,12-03-2016
85245,City Hotel,0,6,2016,March,11,9,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,90,0,0,Check-Out,12-03-2016
85246,City Hotel,0,8,2016,March,11,9,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,100,0,0,Check-Out,12-03-2016
85247,City Hotel,0,52,2016,March,11,7,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Transient,48.4,0,0,Check-Out,12-03-2016
85248,City Hotel,0,26,2016,March,11,7,1,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,87,0,0,Check-Out,12-03-2016
85249,City Hotel,0,92,2016,March,10,5,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27,NULL,0,Transient,52,0,0,Check-Out,12-03-2016
85250,City Hotel,0,37,2016,March,11,11,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,71.1,0,0,Check-Out,12-03-2016
85251,City Hotel,0,114,2016,March,11,11,0,1,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,57.73,0,0,Check-Out,12-03-2016
85252,City Hotel,0,5,2016,March,11,7,1,4,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Transient,55.74,0,0,Check-Out,12-03-2016
85253,City Hotel,0,0,2016,March,11,6,2,4,1,0,0,SC,COL,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,97,0,0,Check-Out,12-03-2016
85254,City Hotel,0,3,2016,March,11,11,0,1,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,D,0,No Deposit,NULL,215,0,Transient-Party,75,0,0,Check-Out,12-03-2016
85255,City Hotel,0,16,2016,March,11,11,0,1,2,0,0,BB,ESP,Corporate,TA/TO,0,0,0,A,A,0,No Deposit,NULL,215,0,Transient-Party,75,0,0,Check-Out,12-03-2016
85256,City Hotel,0,16,2016,March,11,11,0,1,2,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,D,0,No Deposit,NULL,215,0,Transient-Party,75,0,0,Check-Out,12-03-2016
85257,City Hotel,0,16,2016,March,11,11,0,1,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,D,1,No Deposit,NULL,215,0,Transient-Party,75,0,0,Check-Out,12-03-2016
85258,City Hotel,0,3,2016,March,11,8,0,4,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,93,0,1,Check-Out,12-03-2016
85259,City Hotel,0,18,2016,March,11,9,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85,0,1,Check-Out,12-03-2016
85260,City Hotel,0,116,2016,March,10,5,2,5,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Contract,57,0,0,Check-Out,12-03-2016
85261,City Hotel,0,35,2016,March,11,9,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Transient,38.67,0,0,Check-Out,12-03-2016
85262,City Hotel,0,46,2016,March,11,10,0,2,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,82.9,0,1,Check-Out,12-03-2016
85263,City Hotel,0,0,2016,March,11,8,0,4,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,91,0,0,Check-Out,12-03-2016
85264,City Hotel,0,1,2016,March,11,8,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,105,0,1,Check-Out,12-03-2016
85265,City Hotel,0,11,2016,March,11,10,0,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,95,0,0,Check-Out,12-03-2016
85266,City Hotel,0,30,2016,March,11,8,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,92.9,1,1,Check-Out,12-03-2016
85267,City Hotel,0,16,2016,March,11,10,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,109,0,1,Check-Out,12-03-2016
85268,City Hotel,0,16,2016,March,11,9,0,3,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135,0,1,Check-Out,12-03-2016
85269,City Hotel,0,16,2016,March,11,11,0,1,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,D,1,No Deposit,NULL,215,0,Transient-Party,75,0,0,Check-Out,12-03-2016
85270,City Hotel,0,16,2016,March,11,11,0,1,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,D,1,No Deposit,NULL,215,0,Transient-Party,75,0,0,Check-Out,12-03-2016
85271,City Hotel,0,59,2016,March,11,9,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,87.3,0,1,Check-Out,12-03-2016
85272,City Hotel,0,16,2016,March,11,11,0,1,1,0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,D,1,No Deposit,NULL,215,0,Transient-Party,75,0,0,Check-Out,12-03-2016
85273,City Hotel,0,14,2016,March,11,10,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient,70,0,0,Check-Out,12-03-2016
85274,City Hotel,0,13,2016,March,11,7,1,4,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96.6,0,0,Check-Out,12-03-2016
85275,City Hotel,0,44,2016,March,11,9,0,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,71.1,0,1,Check-Out,12-03-2016
85276,City Hotel,0,43,2016,March,11,11,0,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,114.3,0,2,Check-Out,12-03-2016
85277,City Hotel,0,44,2016,March,10,4,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,59.95,0,1,Check-Out,12-03-2016
85278,City Hotel,0,48,2016,March,11,9,0,3,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,105.3,0,1,Check-Out,12-03-2016
85279,City Hotel,0,49,2016,March,11,8,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,75.95,0,1,Check-Out,12-03-2016
85280,City Hotel,0,26,2016,March,11,7,1,4,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,87,0,0,Check-Out,12-03-2016
85281,City Hotel,0,6,2016,March,11,9,0,3,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,90,0,0,Check-Out,12-03-2016
85282,City Hotel,0,3,2016,March,11,11,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,109,0,1,Check-Out,12-03-2016
85283,City Hotel,0,45,2016,March,11,10,0,2,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,71.1,0,1,Check-Out,12-03-2016
85284,City Hotel,0,4,2016,March,11,11,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,99,0,0,Check-Out,12-03-2016
85285,City Hotel,0,20,2016,March,11,9,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,80,0,0,Check-Out,12-03-2016
